Easting,Northing,Elevation,Distance (m),origin,
407776.5359,1419551.083,25.45432455,2942.827637,Maptiler terrain provider,
407776.5031,1419552.083,25.47125029,2943.828369,Maptiler terrain provider,
407776.4702,1419553.082,25.48817604,2944.828857,Maptiler terrain provider,
407776.4374,1419554.082,25.50510179,2945.829346,Maptiler terrain provider,
407776.4045,1419555.082,25.52202753,2946.830078,Maptiler terrain provider,
407776.3716,1419556.081,25.53895328,2947.830566,Maptiler terrain provider,
407776.3388,1419557.081,25.55587902,2948.831055,Maptiler terrain provider,
407776.3059,1419558.081,25.57280477,2949.831787,Maptiler terrain provider,
407776.2731,1419559.08,25.58973051,2950.832275,Maptiler terrain provider,
407776.2402,1419560.08,25.60665626,2951.832764,Maptiler terrain provider,
407776.2073,1419561.08,25.62358201,2952.833496,Maptiler terrain provider,
407776.1745,1419562.08,25.64050775,2953.833984,Maptiler terrain provider,
407776.1416,1419563.079,25.6574335,2954.834473,Maptiler terrain provider,
407776.1088,1419564.079,25.67435924,2955.834961,Maptiler terrain provider,
407776.0759,1419565.079,25.69128499,2956.835693,Maptiler terrain provider,
407776.043,1419566.078,25.70821074,2957.836182,Maptiler terrain provider,
407776.0102,1419567.078,25.72513648,2958.83667,Maptiler terrain provider,
407775.9773,1419568.078,25.74206223,2959.837402,Maptiler terrain provider,
407775.9445,1419569.078,25.75898797,2960.837891,Maptiler terrain provider,
407775.9116,1419570.077,25.77591372,2961.838379,Maptiler terrain provider,
407775.8787,1419571.077,25.79283947,2962.839111,Maptiler terrain provider,
407775.8459,1419572.077,25.80976521,2963.8396,Maptiler terrain provider,
407775.813,1419573.076,25.82669096,2964.840088,Maptiler terrain provider,
407775.7802,1419574.076,25.8436167,2965.84082,Maptiler terrain provider,
407775.7473,1419575.076,25.86054245,2966.841309,Maptiler terrain provider,
407775.7144,1419576.075,25.8774682,2967.841797,Maptiler terrain provider,
407775.6816,1419577.075,25.89439394,2968.842529,Maptiler terrain provider,
407775.6487,1419578.075,25.91131969,2969.843018,Maptiler terrain provider,
407775.6158,1419579.075,25.92824544,2970.843506,Maptiler terrain provider,
407775.583,1419580.074,25.94517118,2971.843994,Maptiler terrain provider,
407775.5501,1419581.074,25.96209693,2972.844727,Maptiler terrain provider,
407775.5173,1419582.074,25.97902267,2973.845215,Maptiler terrain provider,
407775.4844,1419583.073,25.99594842,2974.845703,Maptiler terrain provider,
407775.4515,1419584.073,26.01287417,2975.846436,Maptiler terrain provider,
407775.4187,1419585.073,26.02979991,2976.846924,Maptiler terrain provider,
407775.3858,1419586.073,26.04672566,2977.847412,Maptiler terrain provider,
407775.353,1419587.072,26.06365141,2978.848145,Maptiler terrain provider,
407775.3201,1419588.072,26.08057715,2979.848633,Maptiler terrain provider,
407775.2872,1419589.072,26.0975029,2980.849121,Maptiler terrain provider,
407775.2544,1419590.071,26.11442864,2981.849854,Maptiler terrain provider,
407775.2215,1419591.071,26.13135439,2982.850342,Maptiler terrain provider,
407775.1887,1419592.071,26.14828014,2983.85083,Maptiler terrain provider,
407775.1558,1419593.07,26.16520588,2984.851563,Maptiler terrain provider,
407775.1229,1419594.07,26.18213163,2985.852051,Maptiler terrain provider,
407775.0901,1419595.07,26.19905738,2986.852539,Maptiler terrain provider,
407775.0572,1419596.07,26.21598312,2987.853027,Maptiler terrain provider,
407775.0244,1419597.069,26.23290887,2988.85376,Maptiler terrain provider,
407774.9915,1419598.069,26.24983461,2989.854248,Maptiler terrain provider,
407774.9586,1419599.069,26.26676036,2990.854736,Maptiler terrain provider,
407774.9258,1419600.068,26.28368611,2991.855469,Maptiler terrain provider,
407774.8929,1419601.068,26.30061185,2992.855957,Maptiler terrain provider,
407774.8601,1419602.068,26.3175376,2993.856445,Maptiler terrain provider,
407774.8272,1419603.068,26.33446335,2994.857178,Maptiler terrain provider,
407774.7943,1419604.067,26.35138909,2995.857666,Maptiler terrain provider,
407774.7615,1419605.067,26.36831484,2996.858154,Maptiler terrain provider,
407774.7286,1419606.067,26.38524059,2997.858887,Maptiler terrain provider,
407774.6958,1419607.066,26.40216633,2998.859375,Maptiler terrain provider,
407774.6629,1419608.066,26.41909208,2999.859863,Maptiler terrain provider,
407774.63,1419609.066,26.43601782,3000.860596,Maptiler terrain provider,
407774.5972,1419610.066,26.45294357,3001.861084,Maptiler terrain provider,
407774.5643,1419611.065,26.46986932,3002.861572,Maptiler terrain provider,
407774.5315,1419612.065,26.48679506,3003.862305,Maptiler terrain provider,
407774.4986,1419613.065,26.50372081,3004.862793,Maptiler terrain provider,
407774.4657,1419614.064,26.52064656,3005.863281,Maptiler terrain provider,
407774.4329,1419615.064,26.5375723,3006.86377,Maptiler terrain provider,
407774.4,1419616.064,26.55449805,3007.864502,Maptiler terrain provider,
407774.3671,1419617.063,26.5714238,3008.86499,Maptiler terrain provider,
407774.3343,1419618.063,26.58834954,3009.865479,Maptiler terrain provider,
407774.3014,1419619.063,26.60527529,3010.866211,Maptiler terrain provider,
407774.2686,1419620.063,26.62220104,3011.866699,Maptiler terrain provider,
407774.2357,1419621.062,26.63912678,3012.867188,Maptiler terrain provider,
407774.2028,1419622.062,26.65605253,3013.86792,Maptiler terrain provider,
407774.17,1419623.062,26.67297828,3014.868408,Maptiler terrain provider,
407774.1371,1419624.061,26.68990402,3015.868896,Maptiler terrain provider,
407774.1043,1419625.061,26.70682977,3016.869629,Maptiler terrain provider,
407774.0714,1419626.061,26.72375552,3017.870117,Maptiler terrain provider,
407774.0385,1419627.061,26.74068126,3018.870605,Maptiler terrain provider,
407774.0057,1419628.06,26.75760701,3019.871338,Maptiler terrain provider,
407773.9728,1419629.06,26.77453276,3020.871826,Maptiler terrain provider,
407773.94,1419630.06,26.7914585,3021.872314,Maptiler terrain provider,
407773.9071,1419631.059,26.80838425,3022.872803,Maptiler terrain provider,
407773.8742,1419632.059,26.82531,3023.873535,Maptiler terrain provider,
407773.8414,1419633.059,26.84223574,3024.874023,Maptiler terrain provider,
407773.8085,1419634.058,26.85916149,3025.874512,Maptiler terrain provider,
407773.7757,1419635.058,26.87608724,3026.875244,Maptiler terrain provider,
407773.7428,1419636.058,26.89301298,3027.875732,Maptiler terrain provider,
407773.7099,1419637.058,26.90993873,3028.876221,Maptiler terrain provider,
407773.6771,1419638.057,26.92686448,3029.876953,Maptiler terrain provider,
407773.6442,1419639.057,26.94379022,3030.877441,Maptiler terrain provider,
407773.6114,1419640.057,26.96071597,3031.87793,Maptiler terrain provider,
407773.5785,1419641.056,26.97764172,3032.878662,Maptiler terrain provider,
407773.5456,1419642.056,26.99456746,3033.87915,Maptiler terrain provider,
407773.5128,1419643.056,27.01149321,3034.879639,Maptiler terrain provider,
407773.4799,1419644.056,27.02841896,3035.880371,Maptiler terrain provider,
407773.4471,1419645.055,27.0453447,3036.880859,Maptiler terrain provider,
407773.4142,1419646.055,27.06227045,3037.881348,Maptiler terrain provider,
407773.3813,1419647.055,27.0791962,3038.881836,Maptiler terrain provider,
407773.3485,1419648.054,27.09612194,3039.882568,Maptiler terrain provider,
407773.3156,1419649.054,27.11304769,3040.883057,Maptiler terrain provider,
407773.2828,1419650.054,27.12997344,3041.883545,Maptiler terrain provider,
407773.2499,1419651.053,27.14689918,3042.884277,Maptiler terrain provider,
407773.217,1419652.053,27.16382493,3043.884766,Maptiler terrain provider,
407773.1842,1419653.053,27.18075068,3044.885254,Maptiler terrain provider,
407773.1513,1419654.053,27.19767642,3045.885986,Maptiler terrain provider,
407773.1184,1419655.052,27.21460217,3046.886475,Maptiler terrain provider,
407773.0856,1419656.052,27.23152792,3047.886963,Maptiler terrain provider,
407773.0527,1419657.052,27.24845367,3048.887695,Maptiler terrain provider,
407773.0199,1419658.051,27.26537941,3049.888184,Maptiler terrain provider,
407772.987,1419659.051,27.28230516,3050.888672,Maptiler terrain provider,
407772.9541,1419660.051,27.29923091,3051.88916,Maptiler terrain provider,
407772.9213,1419661.051,27.31615665,3052.889893,Maptiler terrain provider,
407772.8884,1419662.05,27.3330824,3053.890381,Maptiler terrain provider,
407772.8556,1419663.05,27.35000815,3054.890869,Maptiler terrain provider,
407772.8227,1419664.05,27.36693389,3055.891602,Maptiler terrain provider,
407772.7898,1419665.049,27.38385964,3056.89209,Maptiler terrain provider,
407772.757,1419666.049,27.40078539,3057.892578,Maptiler terrain provider,
407772.7241,1419667.049,27.41771113,3058.893311,Maptiler terrain provider,
407772.6913,1419668.048,27.43463688,3059.893799,Maptiler terrain provider,
407772.6584,1419669.048,27.45156263,3060.894287,Maptiler terrain provider,
407772.6255,1419670.048,27.46848838,3061.89502,Maptiler terrain provider,
407772.5927,1419671.048,27.48541412,3062.895508,Maptiler terrain provider,
407772.5598,1419672.047,27.50233987,3063.895996,Maptiler terrain provider,
407772.527,1419673.047,27.51926562,3064.896729,Maptiler terrain provider,
407772.4941,1419674.047,27.53619136,3065.897217,Maptiler terrain provider,
407772.4612,1419675.046,27.55311711,3066.897705,Maptiler terrain provider,
407772.4284,1419676.046,27.57004286,3067.898193,Maptiler terrain provider,
407772.3955,1419677.046,27.58696861,3068.898926,Maptiler terrain provider,
407772.3627,1419678.046,27.60389435,3069.899414,Maptiler terrain provider,
407772.3298,1419679.045,27.6208201,3070.899902,Maptiler terrain provider,
407772.2969,1419680.045,27.63774585,3071.900635,Maptiler terrain provider,
407772.2641,1419681.045,27.65467159,3072.901123,Maptiler terrain provider,
407772.2312,1419682.044,27.67159734,3073.901611,Maptiler terrain provider,
407772.1984,1419683.044,27.68852309,3074.902344,Maptiler terrain provider,
407772.1655,1419684.044,27.70544884,3075.902832,Maptiler terrain provider,
407772.1326,1419685.043,27.72237458,3076.90332,Maptiler terrain provider,
407772.0998,1419686.043,27.73930033,3077.904053,Maptiler terrain provider,
407772.0669,1419687.043,27.75622608,3078.904541,Maptiler terrain provider,
407772.0341,1419688.043,27.77315182,3079.905029,Maptiler terrain provider,
407772.0012,1419689.042,27.79007757,3080.905762,Maptiler terrain provider,
407771.9683,1419690.042,27.80700332,3081.90625,Maptiler terrain provider,
407771.9355,1419691.042,27.82392907,3082.906738,Maptiler terrain provider,
407771.9026,1419692.041,27.84085481,3083.907471,Maptiler terrain provider,
407771.8698,1419693.041,27.85778056,3084.907959,Maptiler terrain provider,
407771.8369,1419694.041,27.87470631,3085.908447,Maptiler terrain provider,
407771.804,1419695.041,27.89163206,3086.908936,Maptiler terrain provider,
407771.7712,1419696.04,27.9085578,3087.909668,Maptiler terrain provider,
407771.7383,1419697.04,27.92548355,3088.910156,Maptiler terrain provider,
407771.7055,1419698.04,27.9424093,3089.910645,Maptiler terrain provider,
407771.6726,1419699.039,27.95933504,3090.911377,Maptiler terrain provider,
407771.6397,1419700.039,27.97626079,3091.911865,Maptiler terrain provider,
407771.6069,1419701.039,27.99318654,3092.912354,Maptiler terrain provider,
407771.574,1419702.038,28.01011229,3093.913086,Maptiler terrain provider,
407771.5411,1419703.038,28.02703803,3094.913574,Maptiler terrain provider,
407771.5083,1419704.038,28.04396378,3095.914063,Maptiler terrain provider,
407771.4754,1419705.038,28.06088953,3096.914795,Maptiler terrain provider,
407771.4426,1419706.037,28.07781528,3097.915283,Maptiler terrain provider,
407771.4097,1419707.037,28.09474102,3098.915771,Maptiler terrain provider,
407771.3768,1419708.037,28.11166677,3099.916504,Maptiler terrain provider,
407771.344,1419709.036,28.12859252,3100.916992,Maptiler terrain provider,
407771.3111,1419710.036,28.14551827,3101.91748,Maptiler terrain provider,
407771.2783,1419711.036,28.16244401,3102.917969,Maptiler terrain provider,
407771.2454,1419712.036,28.17936976,3103.918701,Maptiler terrain provider,
407771.2125,1419713.035,28.19629551,3104.919189,Maptiler terrain provider,
407771.1797,1419714.035,28.21322126,3105.919678,Maptiler terrain provider,
407771.1468,1419715.035,28.230147,3106.92041,Maptiler terrain provider,
407771.114,1419716.034,28.24707275,3107.920898,Maptiler terrain provider,
407771.0811,1419717.034,28.2639985,3108.921387,Maptiler terrain provider,
407771.0482,1419718.034,28.28092425,3109.922119,Maptiler terrain provider,
407771.0154,1419719.033,28.29784999,3110.922607,Maptiler terrain provider,
407770.9825,1419720.033,28.31477574,3111.923096,Maptiler terrain provider,
407770.9497,1419721.033,28.33170149,3112.923828,Maptiler terrain provider,
407770.9168,1419722.033,28.34862724,3113.924316,Maptiler terrain provider,
407770.8839,1419723.032,28.36555298,3114.924805,Maptiler terrain provider,
407770.8511,1419724.032,28.38247873,3115.925537,Maptiler terrain provider,
407770.8182,1419725.032,28.39940448,3116.926025,Maptiler terrain provider,
407770.7854,1419726.031,28.41633023,3117.926514,Maptiler terrain provider,
407770.7525,1419727.031,28.43325597,3118.927002,Maptiler terrain provider,
407770.7196,1419728.031,28.45018172,3119.927734,Maptiler terrain provider,
407770.6868,1419729.031,28.46710747,3120.928223,Maptiler terrain provider,
407770.6539,1419730.03,28.48403322,3121.928711,Maptiler terrain provider,
407770.6211,1419731.03,28.50095896,3122.929443,Maptiler terrain provider,
407770.5882,1419732.03,28.51788471,3123.929932,Maptiler terrain provider,
407770.5553,1419733.029,28.53481046,3124.93042,Maptiler terrain provider,
407770.5225,1419734.029,28.55173621,3125.931152,Maptiler terrain provider,
407770.4896,1419735.029,28.56866196,3126.931641,Maptiler terrain provider,
407770.4568,1419736.029,28.5855877,3127.932129,Maptiler terrain provider,
407770.4239,1419737.028,28.60251345,3128.932861,Maptiler terrain provider,
407770.391,1419738.028,28.6194392,3129.93335,Maptiler terrain provider,
407770.3582,1419739.028,28.63636495,3130.933838,Maptiler terrain provider,
407770.3253,1419740.027,28.65329069,3131.93457,Maptiler terrain provider,
407770.2925,1419741.027,28.67021644,3132.935059,Maptiler terrain provider,
407770.2596,1419742.027,28.68714219,3133.935547,Maptiler terrain provider,
407770.2267,1419743.026,28.70406794,3134.936035,Maptiler terrain provider,
407770.1939,1419744.026,28.72099368,3135.936768,Maptiler terrain provider,
407770.161,1419745.026,28.73791943,3136.937256,Maptiler terrain provider,
407770.1282,1419746.026,28.75484518,3137.937744,Maptiler terrain provider,
407770.0953,1419747.025,28.77177093,3138.938477,Maptiler terrain provider,
407770.0624,1419748.025,28.78869668,3139.938965,Maptiler terrain provider,
407770.0296,1419749.025,28.80562242,3140.939453,Maptiler terrain provider,
407769.9967,1419750.024,28.82254817,3141.940186,Maptiler terrain provider,
407769.9639,1419751.024,28.83947392,3142.940674,Maptiler terrain provider,
407769.931,1419752.024,28.85639967,3143.941162,Maptiler terrain provider,
407769.8981,1419753.024,28.87332542,3144.941895,Maptiler terrain provider,
407769.8653,1419754.023,28.89025116,3145.942383,Maptiler terrain provider,
407769.8324,1419755.023,28.90717691,3146.942871,Maptiler terrain provider,
407769.7996,1419756.023,28.92410266,3147.943604,Maptiler terrain provider,
407769.7667,1419757.022,28.94102841,3148.944092,Maptiler terrain provider,
407769.7338,1419758.022,28.95795415,3149.94458,Maptiler terrain provider,
407769.701,1419759.022,28.9748799,3150.945068,Maptiler terrain provider,
407769.6681,1419760.021,28.99180565,3151.945801,Maptiler terrain provider,
407769.6353,1419761.021,29.0087314,3152.946289,Maptiler terrain provider,
407769.6024,1419762.021,29.02565715,3153.946777,Maptiler terrain provider,
407769.5695,1419763.021,29.04258289,3154.94751,Maptiler terrain provider,
407769.5367,1419764.02,29.05950864,3155.947998,Maptiler terrain provider,
407769.5038,1419765.02,29.07643439,3156.948486,Maptiler terrain provider,
407769.471,1419766.02,29.09336014,3157.949219,Maptiler terrain provider,
407769.4381,1419767.019,29.11028589,3158.949707,Maptiler terrain provider,
407769.4052,1419768.019,29.12721163,3159.950195,Maptiler terrain provider,
407769.3724,1419769.019,29.14413738,3160.950928,Maptiler terrain provider,
407769.3395,1419770.019,29.16106313,3161.951416,Maptiler terrain provider,
407769.3067,1419771.018,29.17798888,3162.951904,Maptiler terrain provider,
407769.2738,1419772.018,29.19491463,3163.952637,Maptiler terrain provider,
407769.2409,1419773.018,29.21184037,3164.953125,Maptiler terrain provider,
407769.2081,1419774.017,29.22876612,3165.953613,Maptiler terrain provider,
407769.1752,1419775.017,29.24569187,3166.954102,Maptiler terrain provider,
407769.1424,1419776.017,29.26261762,3167.954834,Maptiler terrain provider,
407769.1095,1419777.016,29.27954337,3168.955322,Maptiler terrain provider,
407769.0766,1419778.016,29.29646912,3169.955811,Maptiler terrain provider,
407769.0438,1419779.016,29.31339486,3170.956543,Maptiler terrain provider,
407769.0109,1419780.016,29.33032061,3171.957031,Maptiler terrain provider,
407768.978,1419781.015,29.34724636,3172.95752,Maptiler terrain provider,
407768.9452,1419782.015,29.36417211,3173.958252,Maptiler terrain provider,
407768.9123,1419783.015,29.38109786,3174.95874,Maptiler terrain provider,
407768.8795,1419784.014,29.3980236,3175.959229,Maptiler terrain provider,
407768.8466,1419785.014,29.41494935,3176.959961,Maptiler terrain provider,
407768.8137,1419786.014,29.4318751,3177.960449,Maptiler terrain provider,
407768.7809,1419787.014,29.44880085,3178.960938,Maptiler terrain provider,
407768.748,1419788.013,29.4657266,3179.961426,Maptiler terrain provider,
407768.7152,1419789.013,29.48265235,3180.962158,Maptiler terrain provider,
407768.6823,1419790.013,29.49957809,3181.962646,Maptiler terrain provider,
407768.6494,1419791.012,29.51650384,3182.963135,Maptiler terrain provider,
407768.6166,1419792.012,29.53342959,3183.963867,Maptiler terrain provider,
407768.5837,1419793.012,29.55035534,3184.964355,Maptiler terrain provider,
407768.5509,1419794.011,29.56728109,3185.964844,Maptiler terrain provider,
407768.518,1419795.011,29.58420683,3186.965576,Maptiler terrain provider,
407768.4851,1419796.011,29.60113258,3187.966064,Maptiler terrain provider,
407768.4523,1419797.011,29.61805833,3188.966553,Maptiler terrain provider,
407768.4194,1419798.01,29.63498408,3189.967285,Maptiler terrain provider,
407768.3866,1419799.01,29.65190983,3190.967773,Maptiler terrain provider,
407768.3537,1419800.01,29.66883558,3191.968262,Maptiler terrain provider,
407768.3208,1419801.009,29.68576132,3192.968994,Maptiler terrain provider,
407768.288,1419802.009,29.70268707,3193.969482,Maptiler terrain provider,
407768.2551,1419803.009,29.71961282,3194.969971,Maptiler terrain provider,
407768.2223,1419804.009,29.73653857,3195.970459,Maptiler terrain provider,
407768.1894,1419805.008,29.75346432,3196.971191,Maptiler terrain provider,
407768.1565,1419806.008,29.77039007,3197.97168,Maptiler terrain provider,
407768.1237,1419807.008,29.78731581,3198.972168,Maptiler terrain provider,
407768.0908,1419808.007,29.80424156,3199.9729,Maptiler terrain provider,
407768.058,1419809.007,29.82116731,3200.973389,Maptiler terrain provider,
407768.0251,1419810.007,29.83809306,3201.973877,Maptiler terrain provider,
407767.9922,1419811.006,29.85501881,3202.974609,Maptiler terrain provider,
407767.9594,1419812.006,29.87194456,3203.975098,Maptiler terrain provider,
407767.9265,1419813.006,29.88887031,3204.975586,Maptiler terrain provider,
407767.8937,1419814.006,29.90579605,3205.976318,Maptiler terrain provider,
407767.8608,1419815.005,29.9227218,3206.976807,Maptiler terrain provider,
407767.8279,1419816.005,29.93964755,3207.977295,Maptiler terrain provider,
407767.7951,1419817.005,29.9565733,3208.978027,Maptiler terrain provider,
407767.7622,1419818.004,29.97349905,3209.978516,Maptiler terrain provider,
407767.7294,1419819.004,29.9904248,3210.979004,Maptiler terrain provider,
407767.6965,1419820.004,30.00735054,3211.979492,Maptiler terrain provider,
407767.6636,1419821.004,30.02427629,3212.980225,Maptiler terrain provider,
407767.6308,1419822.003,30.04120204,3213.980713,Maptiler terrain provider,
407767.5979,1419823.003,30.05812779,3214.981201,Maptiler terrain provider,
407767.5651,1419824.003,30.07505354,3215.981934,Maptiler terrain provider,
407767.5322,1419825.002,30.09197929,3216.982422,Maptiler terrain provider,
407767.4993,1419826.002,30.10890504,3217.98291,Maptiler terrain provider,
407767.4665,1419827.002,30.12583078,3218.983643,Maptiler terrain provider,
407767.4336,1419828.001,30.14275653,3219.984131,Maptiler terrain provider,
407767.4008,1419829.001,30.15968228,3220.984619,Maptiler terrain provider,
407767.3679,1419830.001,30.17660803,3221.985352,Maptiler terrain provider,
407767.335,1419831.001,30.19353378,3222.98584,Maptiler terrain provider,
407767.3022,1419832,30.21045953,3223.986328,Maptiler terrain provider,
407767.2693,1419833,30.22738528,3224.987061,Maptiler terrain provider,
407767.2365,1419834,30.24431103,3225.987549,Maptiler terrain provider,
407767.2036,1419834.999,30.26123677,3226.988037,Maptiler terrain provider,
407767.1707,1419835.999,30.27816252,3227.988525,Maptiler terrain provider,
407767.1379,1419836.999,30.29508827,3228.989258,Maptiler terrain provider,
407767.105,1419837.999,30.31201402,3229.989746,Maptiler terrain provider,
407767.0722,1419838.998,30.32893977,3230.990234,Maptiler terrain provider,
407767.0393,1419839.998,30.34586552,3231.990967,Maptiler terrain provider,
407767.0064,1419840.998,30.36279127,3232.991455,Maptiler terrain provider,
407766.9736,1419841.997,30.37971701,3233.991943,Maptiler terrain provider,
407766.9407,1419842.997,30.39664276,3234.992676,Maptiler terrain provider,
407766.9079,1419843.997,30.41356851,3235.993164,Maptiler terrain provider,
407766.875,1419844.996,30.43049426,3236.993652,Maptiler terrain provider,
407766.8421,1419845.996,30.44742001,3237.994385,Maptiler terrain provider,
407766.8093,1419846.996,30.46434576,3238.994873,Maptiler terrain provider,
407766.7764,1419847.996,30.48127151,3239.995361,Maptiler terrain provider,
407766.7436,1419848.995,30.49819726,3240.996094,Maptiler terrain provider,
407766.7107,1419849.995,30.51512301,3241.996582,Maptiler terrain provider,
407766.6778,1419850.995,30.53204875,3242.99707,Maptiler terrain provider,
407766.645,1419851.994,30.5489745,3243.997803,Maptiler terrain provider,
407766.6121,1419852.994,30.56590025,3244.998291,Maptiler terrain provider,
407766.5793,1419853.994,30.582826,3245.998779,Maptiler terrain provider,
407766.5464,1419854.994,30.59975175,3246.999268,Maptiler terrain provider,
407766.5135,1419855.993,30.6166775,3248,Maptiler terrain provider,
407766.4807,1419856.993,30.63360325,3249.000488,Maptiler terrain provider,
407766.4478,1419857.993,30.650529,3250.000977,Maptiler terrain provider,
407766.415,1419858.992,30.66745475,3251.001709,Maptiler terrain provider,
407766.3821,1419859.992,30.68438049,3252.002197,Maptiler terrain provider,
407766.3492,1419860.992,30.70130624,3253.002686,Maptiler terrain provider,
407766.3164,1419861.991,30.71823199,3254.003418,Maptiler terrain provider,
407766.2835,1419862.991,30.73515774,3255.003906,Maptiler terrain provider,
407766.2507,1419863.991,30.75208349,3256.004395,Maptiler terrain provider,
407766.2178,1419864.991,30.76900924,3257.005127,Maptiler terrain provider,
407766.1849,1419865.99,30.78593499,3258.005615,Maptiler terrain provider,
407766.1521,1419866.99,30.80286074,3259.006104,Maptiler terrain provider,
407766.1192,1419867.99,30.81978649,3260.006836,Maptiler terrain provider,
407766.0864,1419868.989,30.83671223,3261.007324,Maptiler terrain provider,
407766.0535,1419869.989,30.85363798,3262.007813,Maptiler terrain provider,
407766.0206,1419870.989,30.87056373,3263.008301,Maptiler terrain provider,
407765.9878,1419871.989,30.88748948,3264.009033,Maptiler terrain provider,
407765.9549,1419872.988,30.90441523,3265.009521,Maptiler terrain provider,
407765.9221,1419873.988,30.92134098,3266.01001,Maptiler terrain provider,
407765.8892,1419874.988,30.93826673,3267.010742,Maptiler terrain provider,
407765.8563,1419875.987,30.95519248,3268.01123,Maptiler terrain provider,
407765.8235,1419876.987,30.97211823,3269.011719,Maptiler terrain provider,
407765.7906,1419877.987,30.98904398,3270.012451,Maptiler terrain provider,
407765.7578,1419878.986,31.00596973,3271.012939,Maptiler terrain provider,
407765.7249,1419879.986,31.02289547,3272.013428,Maptiler terrain provider,
407765.692,1419880.986,31.03982122,3273.01416,Maptiler terrain provider,
407765.6592,1419881.986,31.05674697,3274.014648,Maptiler terrain provider,
407765.6263,1419882.985,31.07367272,3275.015137,Maptiler terrain provider,
407765.5935,1419883.985,31.09059847,3276.015869,Maptiler terrain provider,
407765.5606,1419884.985,31.10752422,3277.016357,Maptiler terrain provider,
407765.5277,1419885.984,31.12444997,3278.016846,Maptiler terrain provider,
407765.4949,1419886.984,31.14137572,3279.017334,Maptiler terrain provider,
407765.462,1419887.984,31.15830147,3280.018066,Maptiler terrain provider,
407765.4292,1419888.984,31.17522722,3281.018555,Maptiler terrain provider,
407765.3963,1419889.983,31.19215297,3282.019043,Maptiler terrain provider,
407765.3634,1419890.983,31.20907872,3283.019775,Maptiler terrain provider,
407765.3306,1419891.983,31.22600446,3284.020264,Maptiler terrain provider,
407765.2977,1419892.982,31.24293021,3285.020752,Maptiler terrain provider,
407765.2649,1419893.982,31.25985596,3286.021484,Maptiler terrain provider,
407765.232,1419894.982,31.27678171,3287.021973,Maptiler terrain provider,
407765.1991,1419895.981,31.29370746,3288.022461,Maptiler terrain provider,
407765.1663,1419896.981,31.31063321,3289.023193,Maptiler terrain provider,
407765.1334,1419897.981,31.32755896,3290.023682,Maptiler terrain provider,
407765.1006,1419898.981,31.34448471,3291.02417,Maptiler terrain provider,
407765.0677,1419899.98,31.36141046,3292.024902,Maptiler terrain provider,
407765.0348,1419900.98,31.37833621,3293.025391,Maptiler terrain provider,
407765.002,1419901.98,31.39526196,3294.025879,Maptiler terrain provider,
407764.9691,1419902.979,31.41218771,3295.026367,Maptiler terrain provider,
407764.9363,1419903.979,31.42911346,3296.0271,Maptiler terrain provider,
407764.9034,1419904.979,31.44603921,3297.027588,Maptiler terrain provider,
407764.8705,1419905.979,31.46296495,3298.028076,Maptiler terrain provider,
407764.8377,1419906.978,31.4798907,3299.028809,Maptiler terrain provider,
407764.8048,1419907.978,31.49681645,3300.029297,Maptiler terrain provider,
407764.772,1419908.978,31.5137422,3301.029785,Maptiler terrain provider,
407764.7391,1419909.977,31.53066795,3302.030518,Maptiler terrain provider,
407764.7062,1419910.977,31.5475937,3303.031006,Maptiler terrain provider,
407764.6734,1419911.977,31.56451945,3304.031494,Maptiler terrain provider,
407764.6405,1419912.976,31.5814452,3305.032227,Maptiler terrain provider,
407764.6077,1419913.976,31.59837095,3306.032715,Maptiler terrain provider,
407764.5748,1419914.976,31.6152967,3307.033203,Maptiler terrain provider,
407764.5419,1419915.976,31.63222245,3308.033936,Maptiler terrain provider,
407764.5091,1419916.975,31.6491482,3309.034424,Maptiler terrain provider,
407764.4762,1419917.975,31.66607395,3310.034912,Maptiler terrain provider,
407764.4434,1419918.975,31.6829997,3311.0354,Maptiler terrain provider,
407764.4105,1419919.974,31.69992545,3312.036133,Maptiler terrain provider,
407764.3777,1419920.974,31.7168512,3313.036621,Maptiler terrain provider,
407764.3448,1419921.974,31.73377695,3314.037109,Maptiler terrain provider,
407764.3119,1419922.974,31.7507027,3315.037842,Maptiler terrain provider,
407764.2791,1419923.973,31.76762845,3316.03833,Maptiler terrain provider,
407764.2462,1419924.973,31.78455419,3317.038818,Maptiler terrain provider,
407764.2134,1419925.973,31.80147994,3318.039551,Maptiler terrain provider,
407764.1805,1419926.972,31.81840569,3319.040039,Maptiler terrain provider,
407764.1476,1419927.972,31.83207676,3320.040527,Maptiler terrain provider,
407764.1148,1419928.972,31.82110484,3321.04126,Maptiler terrain provider,
407764.0819,1419929.971,31.81013292,3322.041748,Maptiler terrain provider,
407764.0491,1419930.971,31.79916099,3323.042236,Maptiler terrain provider,
407764.0162,1419931.971,31.78818907,3324.042969,Maptiler terrain provider,
407763.9833,1419932.971,31.77721715,3325.043457,Maptiler terrain provider,
407763.9505,1419933.97,31.76624523,3326.043945,Maptiler terrain provider,
407763.9176,1419934.97,31.75527331,3327.044434,Maptiler terrain provider,
407763.8848,1419935.97,31.74430139,3328.045166,Maptiler terrain provider,
407763.8519,1419936.969,31.73332947,3329.045654,Maptiler terrain provider,
407763.819,1419937.969,31.72235754,3330.046143,Maptiler terrain provider,
407763.7862,1419938.969,31.71138562,3331.046875,Maptiler terrain provider,
